,rating,name,link,area_genre,price(dinner),price(lunch),holiday
0,4.24,ボニュ,https://tabelog.com/tw/tokyo/A1304/A130401/13184186/,"參宮橋車站 / 法式料理, 牛排, 蛋糕","JPY 50,000 - JPY 59,999","JPY 50,000 - JPY 59,999",-
1,4.16,おかしやうっちー,https://tabelog.com/tw/tokyo/A1309/A130901/13238644/,"北參道車站 / 蛋糕, 西式甜點",-,"JPY 5,000 - JPY 5,999",-
2,3.95,エーグルドゥース,https://tabelog.com/tw/tokyo/A1305/A130502/13005641/,"目白車站 / 蛋糕, 馬卡龍","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999","星期一, 星期二"
3,3.94,パティスリー リョーコ,https://tabelog.com/tw/tokyo/A1316/A131603/13137010/,"高輪台車站 / 蛋糕, 泡芙, 西式甜點",-,- JPY 999,"星期一, 星期二, 星期三, 星期四"
4,3.90,アテスウェイ,https://tabelog.com/tw/tokyo/A1320/A132001/13005853/,"西荻窪車站 / 蛋糕, 甜食",- JPY 999,- JPY 999,"星期一, 星期二"
5,3.88,パティスリー・パリセヴェイユ,https://tabelog.com/tw/tokyo/A1317/A131703/13005198/,"自由丘車站 / 蛋糕, 咖啡店, 麵包","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",-
6,3.87,フレデリック カッセル 銀座三越店,https://tabelog.com/tw/tokyo/A1301/A130101/13116839/,"銀座車站 / 蛋糕, 甜食, 巧克力",-,"JPY 2,000 - JPY 2,999",-
7,3.87,アヴランシュ・ゲネー,https://tabelog.com/tw/tokyo/A1310/A131004/13186450/,"春日車站 / 蛋糕, 巧克力","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999","星期一, 星期二"
8,3.87,リョウラ,https://tabelog.com/tw/tokyo/A1317/A131707/13188208/,"用賀車站 / 蛋糕, 西式甜點","JPY 3,000 - JPY 3,999",-,"星期二, 星期三"
9,3.86,オーボンヴュータン 尾山台店,https://tabelog.com/tw/tokyo/A1317/A131715/13181654/,"尾山台車站 / 蛋糕, 小菜, 咖啡店","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999","星期二, 星期三"
10,3.86,パティスリー カーヴァンソン,https://tabelog.com/tw/tokyo/A1309/A130905/13035194/,"飯田橋車站 / 蛋糕, 巧克力, 西式甜點","JPY 10,000 - JPY 14,999",-,-
11,3.85,VIRON 丸の内店,https://tabelog.com/tw/tokyo/A1302/A130201/13043904/,"東京車站 / 麵包, 蛋糕, 咖啡店","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",-
12,3.85,アステリスク,https://tabelog.com/tw/tokyo/A1318/A131811/13140735/,代代木上原車站 / 蛋糕,- JPY 999,- JPY 999,"星期一, 星期二"
13,3.85,GAZTA,https://tabelog.com/tw/tokyo/A1316/A131602/13223261/,白金高輪車站 / 蛋糕,-,"JPY 1,000 - JPY 1,999",星期一
14,3.85,LESS by Gabriele Riva & Kanako Sakakura,https://tabelog.com/tw/tokyo/A1303/A130302/13274859/,"惠比壽車站 / 蛋糕, 巧克力",-,"JPY 2,000 - JPY 2,999","星期二, 星期三"
15,3.84,パティスリー SATSUKI,https://tabelog.com/tw/tokyo/A1308/A130803/13000178/,"赤坂見附車站 / 蛋糕, 麵包",- JPY 999,- JPY 999,-
16,3.84,フランス菓子 パティシエ ショコラティエ イナムラショウゾウ,https://tabelog.com/tw/tokyo/A1311/A131105/13047298/,"日暮里車站 / 蛋糕, 巧克力","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999","星期一, 星期二"
17,3.84,パティスリー ユウ ササゲ,https://tabelog.com/tw/tokyo/A1318/A131809/13155662/,"千歲烏山車站 / 蛋糕, 麵包",-,- JPY 999,"星期二, 星期三"
18,3.84,ミニマル 富ヶ谷本店,https://tabelog.com/tw/tokyo/A1303/A130301/13175834/,"代代木八幡車站 / 巧克力, 蛋糕, 咖啡店","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",-
19,3.84,パティスリートレカルム,https://tabelog.com/tw/tokyo/A1323/A132301/13175122/,"千石車站 / 蛋糕, 馬卡龍, 麵包",- JPY 999,-,星期一
20,3.83,ショコラティエ パレ ド オール 東京,https://tabelog.com/tw/tokyo/A1302/A130201/13038473/,"二重橋前車站 / 巧克力, 咖啡店, 蛋糕","JPY 2,000 - JPY 2,999","JPY 2,000 - JPY 2,999",-
21,3.83,アトリエコータ 神楽坂店,https://tabelog.com/tw/tokyo/A1309/A130905/13136823/,"神樂坂車站 / 蛋糕, 咖啡店",-,"JPY 2,000 - JPY 2,999",-
22,3.83,PATISSERIE ASAKO IWAYANAGI,https://tabelog.com/tw/tokyo/A1317/A131715/13189509/,"等等力車站 / 蛋糕, 咖啡店","JPY 1,000 - JPY 1,999",-,"星期一, 星期二"
23,3.83,ザ・ペニンシュラ ブティック＆カフェ,https://tabelog.com/tw/tokyo/A1301/A130102/13043019/,"日比谷車站 / 蛋糕, 咖啡店, 麵包",-,"JPY 1,000 - JPY 1,999",-
24,3.82,シュークリー,https://tabelog.com/tw/tokyo/A1302/A130204/13050996/,"人形町車站 / 蛋糕, 甜食",- JPY 999,- JPY 999,星期日
25,3.82,マテリエル,https://tabelog.com/tw/tokyo/A1322/A132203/13110008/,"大山車站 / 蛋糕, 咖啡店","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999","星期三, 星期四"
26,3.82,スタイルズケイクス＆カンパニー,https://tabelog.com/tw/tokyo/A1310/A131003/13125138/,神保町車站 / 蛋糕,"JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999","星期三, 星期六, 星期日, 節假日"
27,3.82,パティスリー プレジール,https://tabelog.com/tw/tokyo/A1317/A131706/13045491/,"西太子堂車站 / 蛋糕, 咖啡店","JPY 1,000 - JPY 1,999",-,-
28,3.82,パティシエ・ヒロ ヤマモト,https://tabelog.com/tw/tokyo/A1312/A131205/13121679/,"篠崎車站 / 蛋糕, 馬卡龍","JPY 1,000 - JPY 1,999",-,"星期二, 星期三"
29,3.81,VIRON 渋谷店,https://tabelog.com/tw/tokyo/A1303/A130301/13004626/,"澀谷車站 / 麵包, 三明治, 蛋糕",- JPY 999,- JPY 999,-
30,3.81,ケンズカフェ東京 総本店,https://tabelog.com/tw/tokyo/A1304/A130402/13024643/,"新宿御苑前車站 / 巧克力, 蛋糕","JPY 3,000 - JPY 3,999","JPY 3,000 - JPY 3,999","星期日, 節假日"
31,3.81,レピキュリアン,https://tabelog.com/tw/tokyo/A1320/A132001/13005891/,"吉祥寺車站 / 蛋糕, 咖啡店","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999","星期一, 星期二, 星期三, 星期四, 星期五"
32,3.81,ロートンヌ 秋津本店,https://tabelog.com/tw/tokyo/A1328/A132806/13005967/,"新秋津車站 / 蛋糕, 馬卡龍, 西式甜點",- JPY 999,- JPY 999,星期三
33,3.81,パティスリー ラ・グリシーヌ,https://tabelog.com/tw/tokyo/A1317/A131705/13150993/,"池尻大橋車站 / 蛋糕, 甜食","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",星期一
34,3.80,ナタ・デ・クリスチアノ,https://tabelog.com/tw/tokyo/A1318/A131810/13153384/,"代代木公園車站 / 甜食, 麵包, 蛋糕",- JPY 999,- JPY 999,-
35,3.80,メゾン・ダーニ,https://tabelog.com/tw/tokyo/A1316/A131602/13183428/,"白金高輪車站 / 蛋糕, 麵包",-,"JPY 1,000 - JPY 1,999",星期二
36,3.80,Patisserie JUN UJITA,https://tabelog.com/tw/tokyo/A1317/A131702/13133033/,"都立大學車站 / 蛋糕, 咖啡店",- JPY 999,"JPY 1,000 - JPY 1,999","星期一, 星期二"
37,3.80,ロートンヌ 中野店,https://tabelog.com/tw/tokyo/A1321/A132101/13118933/,"新江古田車站 / 蛋糕, 咖啡店, 麵包","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999","星期一, 星期二"
38,3.80,ブロンディール,https://tabelog.com/tw/tokyo/A1321/A132103/13184127/,"石神井公園車站 / 蛋糕, 麵包","JPY 2,000 - JPY 2,999","JPY 2,000 - JPY 2,999","星期一, 星期日"
39,3.79,西洋菓子 しろたえ,https://tabelog.com/tw/tokyo/A1308/A130801/13002850/,"赤坂見附車站 / 蛋糕, 咖啡店, 咖啡館",-,"JPY 1,000 - JPY 1,999","星期一, 星期日"
40,3.79,エシレ・メゾン デュ ブール,https://tabelog.com/tw/tokyo/A1302/A130201/13096439/,"二重橋前車站 / 蛋糕, 麵包, 意式冰淇淋/冰淇淋","JPY 3,000 - JPY 3,999","JPY 3,000 - JPY 3,999",-
41,3.79,Toshi Yoroizuka Mid Town,https://tabelog.com/tw/tokyo/A1307/A130701/13037382/,"六本木車站 / 蛋糕, 西式甜點","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",-
42,3.79,Mont St. Clair,https://tabelog.com/tw/tokyo/A1317/A131703/13003221/,"自由丘車站 / 蛋糕, 馬卡龍, 麵包","JPY 1,000 - JPY 1,999",-,"星期二, 星期三"
43,3.78,ラ ブティック ドゥ ジョエル・ロブション 丸の内ブリックスクエア店,https://tabelog.com/tw/tokyo/A1302/A130201/13096409/,"二重橋前車站 / 麵包, 蛋糕, 咖啡店","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",-
44,3.78,ノワ・ドゥ・ブール 新宿伊勢丹店,https://tabelog.com/tw/tokyo/A1304/A130401/13124571/,"新宿三丁目車站 / 蛋糕, 巧克力",- JPY 999,- JPY 999,-
45,3.78,クリオロ 中目黒店,https://tabelog.com/tw/tokyo/A1317/A131701/13077927/,"中目黑車站 / 蛋糕, 巧克力, 馬卡龍","JPY 1,000 - JPY 1,999",-,-
46,3.78,レ・カカオ 本店,https://tabelog.com/tw/tokyo/A1316/A131603/13203619/,"五反田車站 / 巧克力, 蛋糕, 西式甜點",- JPY 999,- JPY 999,星期二
47,3.78,ツッカベッカライ カヤヌマ,https://tabelog.com/tw/tokyo/A1308/A130802/13002756/,"溜池山王車站 / 蛋糕, 西式甜點","JPY 3,000 - JPY 3,999",-,"星期一, 星期日, 節假日"
48,3.78,ラ ブティック ドゥ ジョエル・ロブション 六本木ヒルズ店,https://tabelog.com/tw/tokyo/A1307/A130701/13020237/,"六本木車站 / 麵包, 蛋糕","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",-
49,3.78,ラ ブティック ドゥ ジョエル・ロブション 恵比寿ガーデンプレイス店,https://tabelog.com/tw/tokyo/A1303/A130302/13014064/,"惠比壽車站 / 麵包, 蛋糕, 三明治","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",-
50,3.77,ザ マンダリン オリエンタル グルメショップ,https://tabelog.com/tw/tokyo/A1302/A130202/13022977/,"三越前車站 / 蛋糕, 巧克力","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",-
51,3.77,パティスリー レザネフォール 恵比寿本店,https://tabelog.com/tw/tokyo/A1303/A130302/13149501/,代官山車站 / 蛋糕,- JPY 999,- JPY 999,-
52,3.77,クリオロ 本店,https://tabelog.com/tw/tokyo/A1322/A132202/13194959/,"小竹向原車站 / 蛋糕, 西式甜點, 麵包","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",星期二
53,3.77,ル・グルニエ・ア・パン 麹町店,https://tabelog.com/tw/tokyo/A1308/A130803/13011374/,"半藏門車站 / 麵包, 三明治, 蛋糕",- JPY 999,- JPY 999,-
54,3.77,フィオレンティーナ ペストリーブティック,https://tabelog.com/tw/tokyo/A1307/A130701/13060521/,"六本木車站 / 蛋糕, 麵包, 巧克力","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",-
55,3.77,パティスリー ラブリコチエ,https://tabelog.com/tw/tokyo/A1319/A131904/13100828/,"高圓寺車站 / 蛋糕, 咖啡店",- JPY 999,"JPY 1,000 - JPY 1,999","星期一, 星期二"
56,3.77,アディクト オ シュクル,https://tabelog.com/tw/tokyo/A1317/A131702/13171753/,"都立大學車站 / 蛋糕, 咖啡店, 麵包",- JPY 999,- JPY 999,"星期二, 星期三"
57,3.77,パティスリー イル・プルー・シュル・ラ・セーヌ,https://tabelog.com/tw/tokyo/A1303/A130303/13001912/,代官山車站 / 蛋糕,"JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999","星期一, 星期二, 星期三, 星期四, 星期日"
58,3.77,ラ・ヴィエイユ・フランス 本店,https://tabelog.com/tw/tokyo/A1318/A131809/13043939/,"千歲烏山車站 / 蛋糕, 麵包",- JPY 999,- JPY 999,星期二
59,3.77,パーラー ローレル,https://tabelog.com/tw/tokyo/A1317/A131715/13003097/,"九品佛車站 / 蛋糕, 咖啡店","JPY 1,000 - JPY 1,999","JPY 1,000 - JPY 1,999",星期四
60,3.77,ア コテ パティスリー,https://tabelog.com/tw/tokyo/A1316/A131602/13051424/,"白金台車站 / 西式甜點, 蛋糕, 巧克力",-,"JPY 1,000 - JPY 1,999",星期日
